res_state_fips,res_county_fips,res_state_name,res_county_name,work_state_fips,work_county_fips,work_state_name,work_county_name,workers_N,error
18,039,Indiana,Elkhart County,018,091,Indiana,LaPorte County,84,63
18,039,Indiana,Elkhart County,018,097,Indiana,Marion County,150,173
18,039,Indiana,Elkhart County,018,099,Indiana,Marshall County,331,103
18,039,Indiana,Elkhart County,018,103,Indiana,Miami County,22,36
18,039,Indiana,Elkhart County,018,113,Indiana,Noble County,166,60
18,039,Indiana,Elkhart County,018,127,Indiana,Porter County,13,19
18,039,Indiana,Elkhart County,018,135,Indiana,Randolph County,10,21
18,039,Indiana,Elkhart County,018,141,Indiana,St. Joseph County,"6,847",481
18,039,Indiana,Elkhart County,018,143,Indiana,Scott County,11,21
18,039,Indiana,Elkhart County,018,151,Indiana,Steuben County,12,17
18,039,Indiana,Elkhart County,018,157,Indiana,Tippecanoe County,11,17
18,039,Indiana,Elkhart County,018,163,Indiana,Vanderburgh County,3,6
18,039,Indiana,Elkhart County,018,167,Indiana,Vigo County,23,37
18,039,Indiana,Elkhart County,018,169,Indiana,Wabash County,17,21
18,039,Indiana,Elkhart County,018,179,Indiana,Wells County,13,28
18,039,Indiana,Elkhart County,019,071,Iowa,Fremont County,9,14
18,039,Indiana,Elkhart County,019,145,Iowa,Page County,12,19
18,039,Indiana,Elkhart County,019,163,Iowa,Scott County,7,10
18,039,Indiana,Elkhart County,021,111,Kentucky,Jefferson County,7,13
18,039,Indiana,Elkhart County,024,021,Maryland,Frederick County,55,51
18,039,Indiana,Elkhart County,026,021,Michigan,Berrien County,338,136
18,039,Indiana,Elkhart County,026,025,Michigan,Calhoun County,10,18
18,039,Indiana,Elkhart County,026,027,Michigan,Cass County,384,167
18,039,Indiana,Elkhart County,026,065,Michigan,Ingham County,11,17
18,039,Indiana,Elkhart County,026,077,Michigan,Kalamazoo County,22,27
18,039,Indiana,Elkhart County,026,081,Michigan,Kent County,4,6
18,039,Indiana,Elkhart County,026,085,Michigan,Lake County,9,15
18,039,Indiana,Elkhart County,026,149,Michigan,St. Joseph County,387,149
18,039,Indiana,Elkhart County,026,163,Michigan,Wayne County,19,26
18,039,Indiana,Elkhart County,029,077,Missouri,Greene County,23,37
18,039,Indiana,Elkhart County,031,153,Nebraska,Sarpy County,13,21
18,039,Indiana,Elkhart County,034,017,New Jersey,Hudson County,42,50
18,039,Indiana,Elkhart County,036,051,New York,Livingston County,13,21
18,039,Indiana,Elkhart County,039,151,Ohio,Stark County,21,34
18,039,Indiana,Elkhart County,042,055,Pennsylvania,Franklin County,4,8
18,039,Indiana,Elkhart County,042,091,Pennsylvania,Montgomery County,21,28
18,039,Indiana,Elkhart County,045,035,South Carolina,Dorchester County,10,17
18,039,Indiana,Elkhart County,048,439,Texas,Tarrant County,6,9
18,039,Indiana,Elkhart County,055,039,Wisconsin,Fond du Lac County,15,26
18,039,Indiana,Elkhart County,055,079,Wisconsin,Milwaukee County,6,10
18,041,Indiana,Fayette County,018,005,Indiana,Bartholomew County,26,33
18,041,Indiana,Fayette County,018,029,Indiana,Dearborn County,22,23
18,041,Indiana,Fayette County,018,031,Indiana,Decatur County,291,83
18,041,Indiana,Fayette County,018,035,Indiana,Delaware County,22,36
18,041,Indiana,Fayette County,018,041,Indiana,Fayette County,"5,662",401
18,041,Indiana,Fayette County,018,047,Indiana,Franklin County,174,72
18,041,Indiana,Fayette County,018,057,Indiana,Hamilton County,50,41
18,041,Indiana,Fayette County,018,059,Indiana,Hancock County,52,43
18,041,Indiana,Fayette County,018,063,Indiana,Hendricks County,11,16
18,041,Indiana,Fayette County,018,065,Indiana,Henry County,128,60
18,041,Indiana,Fayette County,018,081,Indiana,Johnson County,11,16
18,041,Indiana,Fayette County,018,095,Indiana,Madison County,38,34
18,041,Indiana,Fayette County,018,097,Indiana,Marion County,234,79
18,041,Indiana,Fayette County,018,137,Indiana,Ripley County,56,35
18,041,Indiana,Fayette County,018,139,Indiana,Rush County,517,140
18,041,Indiana,Fayette County,018,145,Indiana,Shelby County,232,91
18,041,Indiana,Fayette County,018,161,Indiana,Union County,174,91
18,041,Indiana,Fayette County,018,173,Indiana,Warrick County,21,21
18,041,Indiana,Fayette County,018,177,Indiana,Wayne County,"1,052",182
18,041,Indiana,Fayette County,021,015,Kentucky,Boone County,19,22
18,041,Indiana,Fayette County,021,111,Kentucky,Jefferson County,1,2
18,041,Indiana,Fayette County,024,031,Maryland,Montgomery County,8,12
18,041,Indiana,Fayette County,026,081,Michigan,Kent County,9,14
18,041,Indiana,Fayette County,026,139,Michigan,Ottawa County,12,17
18,041,Indiana,Fayette County,029,097,Missouri,Jasper County,23,33
18,041,Indiana,Fayette County,039,017,Ohio,Butler County,151,75
18,041,Indiana,Fayette County,039,045,Ohio,Fairfield County,16,19
18,041,Indiana,Fayette County,039,049,Ohio,Franklin County,11,18
18,041,Indiana,Fayette County,039,061,Ohio,Hamilton County,78,52
18,041,Indiana,Fayette County,039,113,Ohio,Montgomery County,18,19
18,041,Indiana,Fayette County,039,135,Ohio,Preble County,10,12
18,043,Indiana,Floyd County,001,073,Alabama,Jefferson County,8,12
18,043,Indiana,Floyd County,006,059,California,Orange County,7,10
18,043,Indiana,Floyd County,012,103,Florida,Pinellas County,11,16
18,043,Indiana,Floyd County,017,031,Illinois,Cook County,8,14
18,043,Indiana,Floyd County,017,097,Illinois,Lake County,6,9
18,043,Indiana,Floyd County,017,119,Illinois,Madison County,12,18
18,043,Indiana,Floyd County,018,005,Indiana,Bartholomew County,29,29
18,043,Indiana,Floyd County,018,019,Indiana,Clark County,"7,010",537
18,043,Indiana,Floyd County,018,025,Indiana,Crawford County,18,15
18,043,Indiana,Floyd County,018,037,Indiana,Dubois County,7,11
18,043,Indiana,Floyd County,018,043,Indiana,Floyd County,"15,216",622
18,043,Indiana,Floyd County,018,061,Indiana,Harrison County,867,167
18,043,Indiana,Floyd County,018,071,Indiana,Jackson County,33,42
18,043,Indiana,Floyd County,018,077,Indiana,Jefferson County,39,30
18,043,Indiana,Floyd County,018,079,Indiana,Jennings County,27,42
18,043,Indiana,Floyd County,018,093,Indiana,Lawrence County,10,14
18,043,Indiana,Floyd County,018,097,Indiana,Marion County,43,43
18,043,Indiana,Floyd County,018,117,Indiana,Orange County,37,35
18,043,Indiana,Floyd County,018,123,Indiana,Perry County,13,16
18,043,Indiana,Floyd County,018,129,Indiana,Posey County,8,13
18,043,Indiana,Floyd County,018,135,Indiana,Randolph County,9,13
18,043,Indiana,Floyd County,018,143,Indiana,Scott County,51,46
18,043,Indiana,Floyd County,018,145,Indiana,Shelby County,17,25
18,043,Indiana,Floyd County,018,147,Indiana,Spencer County,14,18
18,043,Indiana,Floyd County,018,163,Indiana,Vanderburgh County,10,15
18,043,Indiana,Floyd County,018,169,Indiana,Wabash County,19,29
18,043,Indiana,Floyd County,018,175,Indiana,Washington County,78,44
18,043,Indiana,Floyd County,019,153,Iowa,Polk County,11,17
18,043,Indiana,Floyd County,021,029,Kentucky,Bullitt County,120,65
18,043,Indiana,Floyd County,021,067,Kentucky,Fayette County,26,21
18,043,Indiana,Floyd County,021,073,Kentucky,Franklin County,13,15
18,043,Indiana,Floyd County,021,093,Kentucky,Hardin County,93,46
18,043,Indiana,Floyd County,021,103,Kentucky,Henry County,30,47
18,043,Indiana,Floyd County,021,111,Kentucky,Jefferson County,"12,020",590
18,043,Indiana,Floyd County,021,117,Kentucky,Kenton County,29,34
18,043,Indiana,Floyd County,021,163,Kentucky,Meade County,22,18
18,043,Indiana,Floyd County,021,179,Kentucky,Nelson County,22,24
18,043,Indiana,Floyd County,021,185,Kentucky,Oldham County,126,72
18,043,Indiana,Floyd County,021,207,Kentucky,Russell County,5,7
18,043,Indiana,Floyd County,021,211,Kentucky,Shelby County,53,35
18,043,Indiana,Floyd County,021,223,Kentucky,Trimble County,25,22
18,043,Indiana,Floyd County,024,003,Maryland,Anne Arundel County,8,15
18,043,Indiana,Floyd County,027,007,Minnesota,Beltrami County,8,13
18,043,Indiana,Floyd County,034,005,New Jersey,Burlington County,8,13
18,043,Indiana,Floyd County,034,027,New Jersey,Morris County,14,23
18,043,Indiana,Floyd County,039,165,Ohio,Warren County,11,16
18,043,Indiana,Floyd County,041,051,Oregon,Multnomah County,10,17
18,045,Indiana,Fountain County,017,031,Illinois,Cook County,7,10
18,045,Indiana,Fountain County,017,045,Illinois,Edgar County,12,18
18,045,Indiana,Fountain County,017,073,Illinois,Henry County,5,7
18,045,Indiana,Fountain County,017,107,Illinois,Logan County,7,11
18,045,Indiana,Fountain County,017,115,Illinois,Macon County,7,10
18,045,Indiana,Fountain County,017,167,Illinois,Sangamon County,8,13
18,045,Indiana,Fountain County,017,179,Illinois,Tazewell County,8,12
18,045,Indiana,Fountain County,017,183,Illinois,Vermilion County,812,128
18,045,Indiana,Fountain County,017,195,Illinois,Whiteside County,13,18
18,045,Indiana,Fountain County,018,007,Indiana,Benton County,10,15
18,045,Indiana,Fountain County,018,011,Indiana,Boone County,21,18
18,045,Indiana,Fountain County,018,023,Indiana,Clinton County,7,12
18,045,Indiana,Fountain County,018,033,Indiana,DeKalb County,4,8
18,045,Indiana,Fountain County,018,035,Indiana,Delaware County,2,3
18,045,Indiana,Fountain County,018,045,Indiana,Fountain County,"3,684",287
18,045,Indiana,Fountain County,018,057,Indiana,Hamilton County,42,49
18,045,Indiana,Fountain County,018,063,Indiana,Hendricks County,67,46
18,045,Indiana,Fountain County,018,081,Indiana,Johnson County,3,5
18,045,Indiana,Fountain County,018,097,Indiana,Marion County,135,57
18,045,Indiana,Fountain County,018,107,Indiana,Montgomery County,948,137
18,045,Indiana,Fountain County,018,121,Indiana,Parke County,75,35
18,045,Indiana,Fountain County,018,125,Indiana,Pike County,8,12
18,045,Indiana,Fountain County,018,133,Indiana,Putnam County,39,39
18,045,Indiana,Fountain County,018,157,Indiana,Tippecanoe County,811,137
18,045,Indiana,Fountain County,018,159,Indiana,Tipton County,22,31
18,045,Indiana,Fountain County,018,165,Indiana,Vermillion County,133,58
18,045,Indiana,Fountain County,018,167,Indiana,Vigo County,50,33
18,045,Indiana,Fountain County,018,171,Indiana,Warren County,385,87
18,045,Indiana,Fountain County,019,163,Iowa,Scott County,1,2
18,045,Indiana,Fountain County,026,081,Michigan,Kent County,6,9
18,045,Indiana,Fountain County,045,003,South Carolina,Aiken County,2,4
18,047,Indiana,Franklin County,005,119,Arkansas,Pulaski County,5,9
18,047,Indiana,Franklin County,018,005,Indiana,Bartholomew County,18,17
18,047,Indiana,Franklin County,018,029,Indiana,Dearborn County,283,75
18,047,Indiana,Franklin County,018,031,Indiana,Decatur County,668,161
18,047,Indiana,Franklin County,018,035,Indiana,Delaware County,2,3
18,047,Indiana,Franklin County,018,041,Indiana,Fayette County,216,70
18,047,Indiana,Franklin County,018,047,Indiana,Franklin County,"3,373",402
18,047,Indiana,Franklin County,018,057,Indiana,Hamilton County,18,27
18,047,Indiana,Franklin County,018,059,Indiana,Hancock County,2,4
18,047,Indiana,Franklin County,018,063,Indiana,Hendricks County,13,17
